,,,Spreadsheet Map,,,,,,,,,,,,,,
,,,,,,,,,,,,출렁거리다,"to slop, splash, roll; one's hear to sink, palpitate",,,,
,,,,,,,,,,,,겁쟁이,"coward, scaredy cat, chicken",,,,
,배려,"consideration (for), regard, care, thoughtfulness",,,,,,,,,x,암,"cancer, tumor; rotten apple; female",,,,
,친절하다,"to be kind, considerate, friendly (behavior)",,,,,,,,,,스킨십,"touch (skin to skin, with affection)",,,,
,착하다,"to be kind, nice (personality)",,,,,,,,,,박다,"to thrust in, hammer, drive (something into something); mount; print; put into; speak clearly; take root (many meanings)",,,,
,자상하다,"to be attentive, considerate, thoughtful (doing what you can for others)",,,,,,,,,,크레파스,crayon,,,,
,귀여워하다,to treat affectionately (treat someone who is cute as such),,,,,,,,,,켤레,a pair (bound noun),,,,
,다정하다,"to be friendly, sweet, (more personal situations) affectionate, intimate",,,,,,,,,,학과,"(university) department, major; lesson, classwork",,,,
,,,,,,,,,,,,소설가,novelist,,,,
,사이좋게,"on good terms, friendly, in harmony (good relationship)",,,,,,,,,,암소,"cow, cattle",,,,
,,,,,,,,,,,x,주정하다,to act in a drunken and disorderly way,,,,
,,,,,,,,,,,,껍데기,"shell, skin; superficial (hollow)",,,,
,녹다,"to melt, thaw, unfreeze; dissolve; warm (up)",,,,,,,,,,활짝,"extensively, widely, fully, broadly (like a smile)",,,,
,,,,,,,,,,,,미끈미끈하다,"to be all slippery, very smooth",,,,
,달구다,달궈요,달궜어요,달굴 거예요,to heat (up),,,,,,,수줍다,to be shy (difficult to do something in front of someone else),,,,
,데우다,"to heat (up), warm (up) (almost always food/water)",,,,,,,,,,사이다,"lemon-lime soda, sprite, seven-up",,,,
,따끈따끈하다,"to be very hot, warm (can refer to nouns as being hot/not common)",,,,,,,,,,기절하다,"to faint, pass out",,,,
,따뜻하다,"to be warm, kind (more common/tangible)",,,,,,,,,x,결승,"finals, play-off",,,,
,훈훈하다,"to be comfortably warm, not cold, nice and warm; (air) filled with a smell (not common)",,,,,,,,,,혈액,blood (sino?),,,,
,포근하다,"to be cozy, comfortable, warm, snug",,,,,,,,,,성형수술,plastic surgery,,,,
,,,,,,,,,,,,근시,"nearsightedness, short sighted",,,,
,,,,,,,,,,,,교정하다,"to proofread; correct, rectify",,,,
,따스하다,"to be warm, kind (less common/sentimental feeling)",,,,,,,,,,조명하다,"to illuminate, highlight",,,,
,착하다,"to be kind, nice (personality)",,,,,,,,,,오싹하다,"to shudder, feel a chill, get goosebumps, be creeped out",,,,
,,,,,,,,,,,,원점,"starting point, square one, origin",,,,
,,,,,,,,,,,x,휴식,"rest, relaxation, break (time), recess",,,,
,어떻다,어때요,어땠어요,어떨 거예요,"to be the manner in which something is done, how is it, what do you, be a certain way, such (thoughts, feelings, state, situation, etc)",,,,,,,유리하다,"to be favorable, advantageous; to isolate",,,,
,어떻게,"How, (to say ""what do you"", you should actually say ""how do you"")",,,,,,,,,,들키다,"to get caught, be discovered",,,,
,어찌,"(adv) how, what, for what reason, what method; at a certain angle",,,,,,,,,,육지,"land, shroe, dry land",,,,
,,,,,,,,,,,,시점,point in time; point of view; starting point,,,,
,,,,,,,,,,,,감염,"infection, contamination",,,,
,지각하다,to be late,,,,,,,,,,정지하다,"to stop, halt, come to a standstill, suspend",,,,
,늦다,늦어요,늦었어요,늦을 거예요,to be late,,,,,,x,수명,"life, life span",,,,
,,,,,,,,,,,,일자리,"job, position (where one is employed)",,,,
,,,,,,,,,,,,앞일,"future, things to come, ahead (not common)",,,,
,누르다,"to press down, push down; suppress, control, restrain; oppress",,,,,,,,,,난방,"heating, heating system",,,,
,,,,,,,,,,,,공통점,"common feature, commonality, common ground",,,,
,감추다,"to hide (object), conceal, cover; disappear",,,,,,,,,,망치다,"to spoil, ruin, screw up",,,,
,숨다,"to hide (people), disappear, be hidden; (formal) conceal oneself, be in hiding",,,,,,,,,,쫓아가다,"to run after, pursue, keep up with (a trend or a person)",,,,
,숨기다,"to hide (someone/something), conceal, be hidden",,,,,,,,,,외향적,"extroverted, outgoing; outward appearance, exterior",,,,
,,,,,,,,,,,x,콘센트,"socket, electrical outlet",,,,
,둘러싸다,"to surround, enclose",,,,,,,,,,어기다,"to break, violate, infringe, disobey (rule, promise, order)",,,,
,,,,,,,,,,,,의젓하다,"to be mature, dignified, courtly (in one's way of speaking) (not common)",,,,
,감싸다,"to cover, wrap (up), shelter; take sides (with someone)",,,,,,,,,,진학하다,to enter (a higher level of) school,,,,
,가리다,"to cover, hide, shield, conceal; distinguish, differentiate; be picky; be shy",,,,,,,,,,낭만,romance,,,,
,,,,,,,,,,,,사연,"story, situation, reason (behind/for something)",,,,
,지키다,지켜요,지켰어요,지킬 거예요,"to keep, retain; defend, protect, guard; stay, observe",,,,,,,조만간,"soon, shortly, before long",,,,
,보관하다,"to keep (objects), store; take charge of",,,,,,,,,x,착수하다,"to start, launch, begin, get around to",,,,
,,,,,,,,,,,,단조롭다,"to be monotonous, tedious, boring, lacking diversity",,,,
,,,,,,,,,,,,이력,"background, personal history, record, career",,,,
,치우다,"to tidy up, clean up, remove, clear away",,,,,,,,,,이주하다,"to move, move (in to/to), migrate",,,,
,청소하다,to clean,,,,,,,,,,애매하다,"to be vague, obscure, uncertain, ambiguous; wrongly accused",,,,
,,,,,,,,,,,,특집,"special edition, special feature, special program",,,,
,,,,,,,,,,,,저항,"resistance, defiance",,,,
,섞다,섞어요,섞었어요,섞을 거예요,"to blend, mix, shuffle",,,,,,,주저하다,to hesitate,,,,
,섞이다,"to be mixed, blended, shuffled; added",,,,,,,,,x,무궁화,"Rose of Sharon, hibiscus syriacus (purple/red flower)",,,,
,,,,,,,,,,,,열흘,"ten days, the tenth day",,,,
,,,,,,,,,,,,냉정하다,"to be cool-headed, objective, cold-hearted, composed",,,,
*,더럽다,더러워요,더러웠어요,더러울 거예요,"to be dirty, filthy; mean; awful, terrible",,,,,,,굳다,"to harden, solidify, get stiff; be second nature",,,,
,지저분하다,"to be dirty (messy), disordered, untidy; dirty (lewd)",,,,,,,,,,쳐들다,"to lift up, raise (not common)",,,,
,불결하다,"to be unsanitary, filthy, unclean, untouchable, dirty",,,,,,,,,,대우하다,to treat (act a certain way towards),,,,
,,,,,,,,,,,,사막,desert,,,,
,닫다,닫아요,닫았어요,닫을 거예요,"to close, shut, shut down",,,,,,x,굴뚝,chimney,,,,
,닫히다,"to be closed, shut; shut up",,,,,,,,,,평평하다,"to be flat, even, level, smooth (floors being wide and even); common, plain",,,,
,덮다,"to cover, shut, close; hide, conceal, suppress",,,,,,,,,,따갑다,"to be stinging, burning, irritated (for one's skin or body parts)",,,,
,,,,,,,,,,,,정화,"purification, purge; core, best part of, essence, culmination",,,,
,,,,,,,,,,,,뱉다,"to spit out, cough up; returned",,,,
,펴다,"to open, unfold, spread; smooth; straighten, stretch",,,,,,,,,,천벌,divine punishment,,,,
,펼치다,"to open, unroll, outstretch, spread; present (colloquial/swiftly open)",,,,,,,,,,정밀,"detailed, precise, exact",,,,
,펼쳐지다,"to spread, stretch out, unfold (passive)",,,,,,,,,,구석구석,"every nook and corner, everywhere",,,,
,벌리다,"to open, widen, stretch out (body parts mostly?)",,,,,,,,,x,멎다,"to stop, die down (sound, act, moving; snow/rain)",,,,
,펴놓다,"to spread, lay out (and leave open), keep open",,,,,,,,,,해고하다,"to fire, dismiss",,,,
,,,,,,,,,,,,여신,goddess,,,,
,열다,열어요,열었어요,열 거예요,to open,,,,,,,멋쟁이,"sharp dresser, fashionable, dandy (not common)",,,,
,열리다,"to be open, be opened; be unlocked; be held, take place",,,,,,,,,,종영,end (of a show or movie),,,,
,,,,,,,,,,,,합의,"agreement, consent, settlement, consesus; consultation",,,,
,,,,,,,,,,,,피신하다,"to escape, flee, take shelter (from something disastrous)",,,,
,아무,"anyone, anybody; any, no (not any)",,,,,,,,,x,청춘,one's youth,,,,
,아무도,"no one, nobody",,,,,,,,,,건국,"establishment of a country, found a country",,,,
,아무나,"anybody, anyone",,,,,,,,,,금실,marital chemistry (harmony); gold thread,,,,
,,,,,,,,,,,,어림,"estimation, approximation; (?out of the question/no chance?)",,,,
,,,,,,,,,,,,지휘하다,"to command, lead, direct (to achieve a goal efficiently); conduct (music related)",,,,
,수량,"quantity, amount, number (of); quantity of water",,,,,,,,,,죄목,"charge, name of a crime",,,,
,분량,"quantity, amount (divided amount from a larger entity)",,,,,,,,,,자재,materials (required to make something),,,,
,양,"quantity, amount, volume (countable/measureable); sheep, lamb; both; ms.",,,,,,,,,,인하,"reduction, cut, lowering of (price for goods/wages/fare etc)",,,,
,단위,"unit, measure",,,,,,,,,x,경청하다,"to listen attentively, be all ears",,,,
,,,,,,,,,,,,계획표,"written schedule, plans, planning chart",,,,
,불완전하다,"to be incomplete, imperfect",,,,,,,,,,음식물,food (and drink),,,,
,,,,,,,,,,,,대접하다,"to treat, treat to, entertain, serve something to somebody, received",,,,
,,,,,,,,,,,,추천서,letter of recommendation,,,,
,무사히,"safely, intact, nothing bad happened/without difficulty",,,,,,,,,,등불,"lamp, lamplight, light",,,,
,안전하다,"to be safe, secure",,,,,,,,,,백과사전,encyclopedia,,,,
,온전하다,"to be whole, intact, sound; perfect (as it originally was/without flaw)",,,,,,,,,x,당당하다,"to be imposing, commanding, confident, dignified",,,,
,,,,,,,,,,,,음반,"record, album (cd, cassette tape, disk with many songs on it)",,,,
,,,,,,,,,,,,견적,"estimate (for), quote (precalculation for a project)",,,,
,개다,"to clear up, become clear (weather); fold up (clothes); stop cease; mix something with water",,,,,,,,,,기막히다,"to be perfect, fantastic; stunned, struck dumb",,,,
,,,,,,,,,,,,물품,"item, article; goods, commodity (objects made to be useful)",,,,
,투명하다,"to be transparent, clear; certain",,,,,,,,,,동참하다,"to join, take part in, participate (event or meeting)",,,,
,,,,,,,,,,,,화살표,arrow (shape),,,,
,,,,,,,,,,,,설득하다,"to persuade, convince",,,,
,청순하다,"to be innocent, pure, clean (appearance)",,,,,,,,,x,퇴직,retirement,,,,
,순진하다,"to be naive, innocent, gullible (usually negative context)",,,,,,,,,,기념일,anniversary,,,,
,순수하다,"to be pure, genuine, innocent (mind/abstract)",,,,,,,,,,밀어내다,"to push out, force out",,,,
,,,,,,,,,,,,도심지,downtown,,,,
,깨끗하다,to be clean; innocent,,,,,,,,,,실종,"disappearance, be missing (person or animal)",,,,
,깨끗이,"cleanly, neatly; completely",,,,,,,,,,예능,artistic talents; entertainment (not common),,,,
,결백하다,"to be innocent, guiltless, not guilty",,,,,,,,,,단둘,"two persons (alone, in private)",,,,
,,,,,,,,,,,x,외양,"appearance, look (outward) (not common)",,,,
,깔끔하다,"to be neat, tidy, not dirty, sharp (broader usage)",,,,,,,,,,피로,"fatigue, exhaustion, tiredness",,,,
,맑다,"to be clear, clean, pure, fine",,,,,,,,,,권한,"rights, authority, power",,,,
,,,,,,,,,,,,첨부하다,to attach (file or related document),,,,
,,,,,,,,,,,,미지근하다,"to be lukewarm; half-hearted, unenthusiastic",,,,
,성실하다,"to be sincere, faithful,reliable, diligent(genuine in attitude or behavior)",,,,,,,,,,저주,curse (magical),,,,
,진국,"genuine person; rich stock, rich broth",,,,,,,,,,발행,"publication (of a text), issue (official documents/currency)",,,,
,진실되다,"to be true, truthful, sincere, real",,,,,,,,,,안락하다,"to be comfortable, carefree (without anxiety)",,,,
,진심으로,"sincerely, from one's heart",,,,,,,,,x,숟갈,spoonful (of sugar or other ingredients),,,,
,간절히,"earnestly, eagerly, sincerely",,,,,,,,,,주동자,"leader, primary mover",,,,
,,,,,,,,,,,,충성,"loyalty, devotion, allegiance",,,,
,,,,,,,,,,,,엎드리다,to lie face down (one one's belly); bend down,,,,
,솔직하다,"to be frank, honest (more common for opinions etc), straightforward, open, candid",,,,,,,,,,뻗다,"to reach, stretch out, spread; extend, reach; keel over, sprawl, be knocked out",,,,
,정직하다,"to be honest (closer to the ethical use), straightforward",,,,,,,,,,토박이,natives,,,,
,,,,,,,,,,,,오냐오냐하다,"to overindulge, allow (kids) to do everything",,,,
,솔직히,"honestly (without lie), frankly, truthfully",,,,,,,,,x,계좌,bank account,,,,
,,,,,,,,,,,,소장,"possession, have, own, possess; manager, head; written complaint, petition; small intestine",,,,
,현실적,"realistic, practical; down to earth",,,,,,,,,,수속,procedure,,,,
,생시,"reality; time of birth; being awake, day of one's life (not common)",,,,,,,,,,생생하다,"to be vivid, graphic",,,,
,현실,"actuality, reality",,,,,,,,,,당사자,the person directly involved,,,,
,실제,"truth, reality, actuality, actual state (more common modifying the following noun)",,,,,,,,,,면전,"in one's presence, to one's face",,,,
,실제로,"in fact, actually, in reality, really, in effect",,,,,,,,,,거두다,"to harvest, reap, gain; retrieve, withdraw",,,,
,사실,"fact, truth; actually, in fact, to be honest",,,,,,,,,,기약,promise (to meet someone),,,,
,사실은,"in fact, the truth is, actually",,,,,,,,,x,납득하다,"to accept, understand (someone's words or behavior)",,,,
,실체,"truth, true nature; entity, substance",,,,,,,,,,주선하다,"to arrange, set up, organize",,,,
,,,,,,,,,,,,뚫다,"to bore, dig, pierce; unclog; go through; evade",,,,
,,,,,,,,,,,,독신,"bachelorhood, being single",,,,
,접다,접어요,접었어요,접을 거예요,to fold,,,,,,,이발하다,to get a haircut (for men),,,,
,,,,,,,,,,,,미화하다,"to glorify, glamorize, romanticize",,,,
,엄연하다,"to be undeniable, clear; composed",,,,,,,,,,주름,"wrinkle, crease",,,,
,꼭,"exactly, precisely; surely, certainly, for sure, undoubtedly; at any cost; tight, fast;",,,,,,,,,x,화랑,art gallery,,,,
,반드시,"(stronger) surely, certainly, at any cost, without fail",,,,,,,,,,뒤지다,"to look through, go through, search for, rummage; fall behind, be inferior, be later; to die (dialiect?)",,,,
,,,,,,,,,,,,미모,"good looks, beautiful face, pretty features",,,,
,,,,,,,,,,,,겸비하다,"to have/possess both, combine",,,,
,뾰족하다,"to be pointed, sharp; brilliant; picky",,,,,,,,,,웅변,"eloquence, being clear, oratory",,,,
,,,,,,,,,,,,어림없다,"to be far from, beyond, ridiculous, unreasonable, absurd, inestimable",,,,
,선명하다,"to be clear, distinct, sharp, vivid (physically seeing or having to do with memories)",,,,,,,,,,납기일,"due date, date for payment (tax, utility bill, etc), deadline",,,,
,분명히,"clearly, distinctly; clear, definite; certain, clear, definitely, obviously, certainly (more common with thoughs and opinions)",,,,,,,,,,울보,crybaby,,,,
,뻔하다,"to be obvious, evident, clear; nearly, just barely escape (doing), be near (doing)",,,,,,,,,x,장비하다,to waste,,,,
